"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18","X2020.09.19","X2020.09.20"
"3765","county","Navarro County","driving","","Texas","United States",100,102.91,94.51,107.28,149.92,139.48,123.87,116.82,104.89,93.25,105.68,145.86,132.1,111.82,101.96,93.76,93.94,103.75,141.57,142.07,107.99,98.47,90.74,84.83,107.22,149.81,137.08,120.32,91.56,93.82,98.46,117.19,161.93,155.88,135.37,131.13,101.29,97.24,115.17,173.45,153.66,141.14,107.14,111.77,102.57,128.95,190.63,156.89,140.47,114.74,109.26,104.65,134.03,199.34,181.85,158.8,130.02,134.39,134.59,144.64,171.23,147.57,137.98,108.07,98.82,94.24,89.56,101.59,90.11,76.21,77.65,77.12,73.13,64.84,78,69.4,62.54,59.14,67.93,71.33,68.6,74.9,66.76,54.27,66.47,72.92,71.74,74.55,88.41,68.86,64.37,74.55,73.47,78.96,87.24,94.24,93.14,75.13,82.52,84.03,84.32,95.42,119.59,111.51,99.3,95.46,83.19,92.29,99.75,127.62,125.84,104.19,106.62,102.84,103.79,128.06,136.53,144.63,116.51,NA,NA,114.55,123.1,149.38,120.13,127.78,123.95,118.68,122.81,137.05,196.78,193.67,127.7,150.82,134.8,127.19,139.25,184.58,178.52,150.76,138.88,136.04,138.26,141.11,187.9,184.75,156.2,138.92,137.13,144.04,154.61,193.55,187.76,174.62,150.17,136.09,141.79,153.63,205.75,188.9,168,151.03,126.76,137.35,155.35,195.64,191.49,154.05,142.74,140.22,152.43,179.63,207.52,167.06,176.57,150.8,128.33,147.13,154.01,185.03,168.78,157.32,151.66,135.46,144.53,154.69,197.69,182.23,170.81,138.3,126.29,142.58,158.36,199.71,186.75,167.66,143.34,135.41,143.27,164.65,206.74,197.16,169.51,141.01,144.96,136.65,162.38,204.05,193.11,173.49,149.83,142.72,152.26,156.77,207.26,192.94,188.88,145.81,140.06,143.11,156.75,198.41,185.18,173.36,151.59,195.56,179.95,164.55,208.56,184.96,150.94,142.5,145.16,138.03,159.7,228.05,213.2,184.88,213.7,139.08,138.3,145.66,200.66,189.4,167.31,149.4,127.7,137.01,153.34,192.75,197.43,154.54
"3802","county","Nolan County","driving","","Texas","United States",100,94.58,85.27,103.09,140.04,91.9,93.87,101.92,90.81,83.35,92.91,125.41,97.32,98.1,90.74,89.34,86.97,94.74,118.3,94.13,92.51,99.97,101.27,99.87,83.78,113.36,80.49,103.26,92.46,83.35,97.87,116.5,157.45,99.8,116.45,122.37,104.91,94.84,104.96,141.89,111.57,119.03,95.57,96.84,95.77,125.44,128.6,95.65,117.67,95.85,95.09,99.52,116.05,165.65,165.55,151.66,120.02,118.27,136.78,155,238.52,218.78,172.94,112.25,102.25,102.53,99.9,102.96,88.33,78.41,73.68,77.27,72.41,71.15,75.65,63.68,56.69,62.09,59.91,60.26,59.02,60.11,49.51,49.94,55.28,59.02,60.95,64.41,71.2,53.89,45.51,70.39,58.42,61.12,65.45,79.02,65.78,60.04,62.47,63.65,68.97,70.67,87.34,72.67,69.05,74.16,72.18,72.51,81.07,96.81,79.42,73.25,84.56,80.03,68.82,86.1,106.43,82.87,75.15,NA,NA,89.32,90.99,114.27,89.6,103.01,97.14,96.1,98.91,121.59,174.87,121.84,98.1,131.89,104.1,104.81,114.05,142.72,123.79,117.92,101.8,99.34,95.39,123.44,147.13,123.13,120.83,111.52,104.43,112.07,128.3,163.65,125.23,131.18,118.5,105.32,110.98,124.15,153.48,133.46,126.55,120.8,105.47,122.2,132.62,171.91,142.75,140.95,119.99,119.36,146.11,167.05,162.47,100.81,166.79,177.12,112.6,114.83,118.91,158.85,130.93,136.09,115.41,109.36,115.95,129.59,155.05,134.83,142.77,114.91,117.69,122.7,137.51,165.25,150.85,154.19,128.07,117.89,116.76,138.27,182.31,169.3,151.05,127.99,120.2,122.4,134.14,179.95,151.15,166.64,126.73,121.41,121.34,141.43,176.64,166.74,169.4,137.1,121.99,113.79,122.53,155.25,140.5,134.27,98.81,94.81,94.81,105.52,163.71,117.59,128.63,94.38,96.71,99.49,153.99,214.07,148.52,125.01,170.56,115.92,96.25,119.74,152.16,128.32,124.75,102.51,94.41,102.43,130.12,151.43,123.13,130.09
"3814","county","Nueces County","driving","","Texas","United States",100,102.45,104.66,107.62,126.81,118.62,86.39,101.71,100.28,100.27,106.5,122.46,121.07,82.76,97.29,102.87,103.36,102.93,128.46,126.22,80.46,101.27,105.94,102.26,107.94,128.18,126.25,88.07,103.35,104.46,107.92,121.04,145.54,140.08,102.1,113.91,113.45,109.88,114.54,138.83,135.96,95.74,108.34,115.06,116.4,118.56,142.37,147.1,105.49,112.79,116.77,115.81,128.1,161.18,161.14,121.71,140.48,144.84,154.17,149.22,168.03,169.3,121.3,122.12,114.05,108.42,105,107,75.53,56.83,74.8,73.66,70.41,69.03,68.25,56.96,45.85,61.54,66.83,67.29,66.12,73.89,53.97,44.74,63,65.5,70.28,71,73.98,61.92,40.29,70.04,71.91,78.01,78.85,87.32,73.86,61.2,81.32,80.49,82.64,87.81,100.54,99.1,75.67,88.77,90.17,89.94,99.12,123.62,130.49,101.32,107.73,111.36,106.7,113.98,139.2,133.89,98.89,NA,NA,119.69,127.36,153.31,143.91,128.69,132.44,136.69,140.63,149.39,196.1,222.77,176.78,145.86,136.03,145.8,153.9,182.21,193.15,136.24,129.97,142.57,148.33,164.57,200.17,212.88,164.86,158.17,155.8,159.3,171.85,212.88,229.07,176.59,163.45,162.98,161.64,168.81,200.88,206.46,145.14,158.47,154.39,146.01,158.93,175.52,176.26,139.87,149.57,146.28,149.04,161.7,162.79,125.25,119.57,146.42,146.23,148.53,156.48,176.5,162.26,135.47,146.71,144.49,148.68,154.9,171.5,159.01,132.68,146.97,143.31,147.18,154.9,162.11,65.92,101.13,140.25,140.66,147.09,159.81,174.86,164.34,135.7,154.28,151.99,151.75,158.35,187.01,182.72,142.64,150.56,148.32,152.05,156.97,195.37,203.45,157.54,154.04,147.6,148.21,154.98,195.06,192.22,141.97,136.03,139.74,148.86,150.24,179.51,175.75,132.49,137.57,142.99,141.3,151.53,192.23,191.51,167.58,155.58,138.11,137.46,147.2,178.3,182.52,133.39,138.25,141.33,140.13,143.54,178.04,176.46,120.26
"3815","county","Nueces County","walking","","Texas","United States",100,98.89,106.5,103.96,124.63,130.14,88.16,104.48,98.06,95.41,99.41,128.83,145.86,81.27,97.15,111.17,105.23,99.45,125.66,130.22,76.4,90.38,105.03,98.61,105.62,127.05,140.28,81.31,101.43,97.35,112.16,121.15,152.04,154.42,96.2,109.94,112.12,96.24,102.53,140.48,146.34,90.73,104.44,107.88,106.81,113.58,141.62,160.36,97.58,104.95,121.47,105.58,130.02,162.46,174.77,129.9,165.66,152.32,166.89,159.68,183.41,212.59,124.75,132.99,135.56,126.42,117.54,105.39,79.01,63.25,82.65,79.01,84.83,85.03,71.13,61.39,48.79,68.28,74.26,75.52,67.8,83.88,56.67,55.76,70.57,71.37,88,77.15,82.73,72.2,42.3,74.65,76.83,85.35,81.19,102.5,81.62,63.21,90.14,87.64,88.95,88.4,114.02,104.12,77.82,92.44,94.5,93.27,107.29,148.79,150.97,103.68,111.88,130.34,119.64,128.67,158.26,155.33,96.28,116.36,94.65,145.78,149.78,179.49,185.94,147.01,162.3,164.44,164.63,176,245.39,258.02,220.71,162.3,163.88,164.71,182.14,225.78,238.02,160.95,146.46,160.04,172.79,188.04,259.21,251.92,175.96,198.06,183.96,185.98,188.08,254.93,289.23,188.67,194.93,190.34,195.76,202.73,251.17,252,163.17,189.03,181.27,182.38,214.5,215.6,222.34,161.74,188.16,177.5,173.7,196.16,221.58,174.89,147.68,179.17,179.13,184.91,174.14,211.84,204.2,154.85,177.98,182.3,183.49,198.61,221.35,203.21,151.05,180.2,188.51,174.97,191.05,187.09,73.11,128.04,184.59,179.09,174.06,192.32,217.82,204.63,164.95,177.15,192.04,183.72,194.57,238.06,247.92,163.25,181.31,182.14,176.79,188.91,249.9,260.12,177.39,190.1,194.1,180.67,191.64,244.51,231.29,144.16,170.53,167.21,167.29,173.7,227.45,224.67,157.62,162.77,167.21,169.03,179.96,230.18,245.39,193.35,152.87,161.82,173.43,173.03,226.89,236.08,148.67,159.96,163.96,166.89,172.36,215.52,226.18,135.84
"3838","county","Oldham County","driving","","Texas","United States",100,104.38,114.99,110.13,149.43,127.15,120.99,129.01,87.6,90.11,106.48,115.4,122.77,107.05,93.35,102.67,97.08,107.05,124.64,122.85,107.78,99.27,100.97,103.32,112.72,116.45,123.1,110.45,97,77.47,107.86,121.07,159.48,129.5,140.84,142.63,111.75,113.37,106.24,148.22,123.34,132.41,108.35,106.73,116.61,130.47,142.54,143.52,152.27,117.75,126.18,120.02,133.23,167.75,247.41,213.05,157.05,146.76,166.61,209.81,304.94,325.53,228.61,253.73,198.46,212.8,196.35,207.13,201.38,156.65,117.34,108.91,106.65,95.54,102.27,109.24,108.51,76.9,85.82,81.36,77.15,78.69,96.92,84.85,58.67,56.4,62.48,70.99,87.03,80.71,72.45,58.67,73.58,75.77,84.68,97.49,106.56,89.38,63.61,82.5,78.44,102.51,112.88,118.4,108.35,88.57,87.68,112.07,131.44,141.9,159.48,117.99,97.97,134.2,136.63,117.1,151.46,141.33,117.75,NA,NA,125.2,146.6,169.29,361.18,172.29,133.55,127.23,156.24,174.31,206.4,231.36,185.74,178.61,131.6,156.97,165.56,190.92,212.32,214.18,160.86,161.1,165.96,185.01,213.05,235.01,217.1,183.47,182.41,173.66,220.42,241.9,267.42,228.61,179.82,178.2,221.64,215.72,259.81,277.07,220.34,207.21,193.11,217.99,246.11,272.85,337.28,280.06,258.1,224.64,266.86,361.59,314.42,238.09,281.85,246.6,235.09,229.58,304.46,280.39,311.43,268.88,210.7,195.87,215.32,248.7,297.08,326.42,260.13,196.35,182.33,211.91,241.49,294.81,381.12,302.76,221.39,224.72,227.39,246.76,308.51,352.03,291.33,229.34,201.78,235.58,250.32,297.24,341,279.09,211.35,209.81,208.91,238.82,284.76,297.65,249.27,199.03,194.57,197.57,196.68,216.86,307.86,212.4,171.31,172.61,160.45,179.01,219.37,241.65,192.54,173.58,185.9,183.79,225.93,269.04,242.14,244.57,252.03,159.64,167.34,213.45,218.23,225.53,188.01,158.75,174.72,180.31,219.21,219.69,223.1,201.38
"3856","county","Orange County","driving","","Texas","United States",100,106.36,109.44,120.05,138.47,123.62,99.61,117.42,115.77,103.72,116.07,134.08,127.96,92.55,104.31,101.87,104.47,116.37,131.36,125.57,95.13,111.17,109.02,102.42,112.39,131.64,124.28,101.08,106.52,112.09,112.4,120.12,153.89,133.5,107.81,117.9,126.58,119.9,118.92,175.98,166.87,114.97,119.65,117.27,120.66,128.37,154.38,136.81,107.92,115.83,110.16,113.41,131.01,162.68,150.68,121.62,130.21,129.64,139,141.86,162.42,144.26,117.62,115.1,107.73,101.57,99.76,102.82,77.59,63.38,79.84,77.91,79.64,80.3,86.03,56.27,53.96,71.29,65.61,76.8,71.29,74.35,55.36,51.89,67.02,73.09,75.86,80.73,76.72,61.92,45.13,71.99,79.13,77.37,84.67,85.45,73.36,56.81,84.74,84.01,86.82,97.11,96.9,82.46,67.72,94.2,83.52,93.02,103.37,117.06,97.3,81.58,104.68,107.34,109.48,116.45,123.06,118.94,85.86,NA,NA,127.43,129.4,142.94,114.59,104.14,136.09,139.27,146.94,156.08,173.68,146.84,111.23,119.77,141.18,166.73,150.29,175.32,155.62,130.94,138.96,138.24,139.93,158.02,182.08,184.64,119.58,138.25,142.79,149.48,155.42,176.66,169.78,140.55,153.04,151.51,148.86,159.06,190.23,170.79,130.59,155.09,151.25,146.35,152.32,185.57,165.3,140.51,154.43,169.99,159.89,175.75,166.63,123.57,129.73,154.61,148.77,152.49,161.74,182.85,161.86,128.7,148.08,166.21,161.93,162.18,198.62,165.77,131.48,144.97,146.28,163.86,162.59,170.34,152.39,131.52,146.85,160.15,151.58,169.15,185.37,175.93,134.85,173.96,150.44,148.33,162.56,186.17,168.56,136.55,144.25,148.21,145.96,152.19,188.73,171.17,132.92,247.38,143.23,149.13,154.69,184.12,164.13,166.56,273.42,260.29,108.36,126.26,205.45,296.07,244.64,307.04,287.77,348.34,310.3,393.48,312.73,228.26,229.24,315.22,259.61,274.8,295.06,243.21,177.62,239.79,228.22,220.31,222.22,262.08,242.75,156.59
"3896","county","Palo Pinto County","driving","","Texas","United States",100,104.18,97.64,109.47,133.84,143.81,112.82,114.77,104.18,94.81,109.29,137.17,135.38,107.37,106.44,104.33,95.22,101.76,141.89,130.96,97.61,109.08,102.41,72.18,104.05,144.77,124.97,102.49,102.41,101.51,95.54,114.3,162.89,150.19,132.26,125.15,117.47,102.7,119.88,169.45,167.14,124.21,112.02,124.73,107.71,128.76,171.53,149.13,135.22,111.68,109.45,104.36,139.92,187.1,173.63,140.33,136.28,139.97,138.98,140.23,156.4,140.64,128.76,110.67,100.8,112.3,98.36,107.97,103.43,85,80.72,86.3,85.52,87.33,107.14,98.62,86.89,72.77,81.62,88.42,81.37,102.44,73.84,72.59,71.84,81.6,89.1,92.5,113.65,77.42,75.53,83.8,88.66,89.67,110.12,116.77,113.83,93.59,93.9,90.27,90.89,105.09,141.5,151.62,132.1,116.04,104.26,107.58,115.78,159.43,169.56,144.56,113.96,108.41,111.21,121.02,158.84,181.47,139.22,NA,NA,122.29,141.03,172.36,151.36,162.32,123.28,139.61,141.53,155.88,229.38,249.6,201.95,189.77,151.15,142.62,156.63,210.38,210.25,196.5,146.28,154.89,151.75,175.97,224.63,240.72,205.58,162.96,151.36,150.51,180.66,236.36,250.95,220.43,157.77,155.46,156.03,173.19,230.86,253.83,202.73,158.5,134.47,156.89,177.81,241.89,234.57,219.49,156.68,157.75,174.23,223.02,267.01,247,247.08,180.15,158.27,172.75,178.98,226.58,226.94,200.6,162.73,150.87,152.69,170.83,227.07,230.86,215.31,165.72,152.48,157.31,173.03,256.99,242.56,230.08,164.18,147.75,167.77,182.84,228.11,225.2,213.39,163.02,158.53,156.53,174.02,238.59,229.95,211.81,166.34,155.93,161.67,171.61,231.95,252.32,216.97,149.31,144.69,146.02,162,206.2,238.85,186.24,140.25,142.9,139.14,161.43,218.51,218.17,168.26,143.89,140.2,139.68,168,284.19,251.28,243.34,225.72,147.34,127.61,148.48,205.71,233.19,174.57,147.5,140.23,149.42,169.32,217.96,227.8,174.05
"3898","county","Panola County","driving","","Texas","United States",100,102.97,93.1,108.18,130.43,102.62,82.18,111.76,105.13,89.57,101.43,123.21,106.9,79.85,105.39,99.85,105.68,109.17,116.16,103.73,76.47,97.06,99.94,96.88,97.09,118.08,104.14,80.26,89.4,94.64,98.46,112.75,140.22,108.53,94.47,116.95,111.24,101.25,114.41,141.61,111.82,89.57,108.39,112.35,104.46,114.65,145.14,154.78,115.38,108.04,112.14,97.44,115.29,139.05,147.85,102.91,118.35,117.88,116.48,130.75,140.3,118.9,100.64,99.04,91.85,89.05,88.85,86.55,76.53,62.29,73.18,83.05,78.04,83.63,90.59,68.84,61.91,74.58,71.11,73.41,68.52,66.34,47.76,45.72,66.89,79.79,82.32,77.75,74.43,63.69,45.37,80.63,80.78,81.07,97,87.71,68.72,50.44,85.26,94.41,75.25,95.81,103.26,99.36,76.24,90.51,76.15,94.15,96.39,116.22,93.97,80.31,96.21,106.73,103.15,119.77,115.61,105.65,78.51,NA,NA,114.04,110.51,122.68,100.96,85.47,123.59,131.36,128.19,147.35,166.28,122.92,96.97,105.97,128.28,125.25,133.95,146.01,134.62,117.21,131.65,133.17,119.07,139.43,170.53,140.59,116.74,111.47,118.29,128.57,139.11,170.44,155.15,113.25,135.06,132.7,135.5,152.88,160.37,138.35,117.09,148.14,137.57,140.77,144.09,176.24,150.15,119.77,131.57,145.25,149.5,169.51,155.85,118.43,134.94,142.78,131.07,131.28,147.26,156.87,137.33,115.11,128.54,131.16,128.54,147.61,147.9,142.75,129.21,131.92,125.63,133.05,150.15,158.94,137.13,122.13,144.5,134.39,141.38,159.78,170.44,162.43,141.58,134.74,144.96,138.24,147.44,171.61,151.95,131.1,141.47,137.57,135.12,137.13,184.57,165.87,131.13,138.79,151.92,146.94,147.58,169.71,155.88,120.5,124.49,201.37,178.54,126.62,214.71,170.68,134.54,164.09,151.83,140.89,154.14,186.81,159.17,123.7,149.01,150.12,143.16,165.96,193.8,165.49,129.41,152.07,141.12,163.16,168.64,194.21,189.84,140.27
"3901","county","Parker County","driving","","Texas","United States",100,104.11,97.82,102.65,123.56,114.6,82.8,103.82,98.57,90.77,99.98,122.11,116.47,81.48,100.11,97.12,94.12,99.72,125.08,114.66,81.55,108.77,94.8,66.08,97.35,124.89,119.39,82.75,97.42,95.85,97.8,108.35,132.86,124.47,95.47,112.85,102.26,103.92,106.48,135.54,135.16,91.71,107.67,108.66,104.33,123.4,146.94,133.95,96.24,108.99,107.04,102.95,123.76,153.55,143.46,94.68,113.83,117.24,119.86,123.09,123.09,103.8,76.21,86.12,84.03,81.32,76.56,85.06,69.93,52.85,67.45,72.27,73.52,72.13,78.47,66.82,52.33,61.15,72.33,74.26,69.09,119.95,58.53,47.79,65.84,75.23,76.29,75.12,88.51,62.26,47.51,74.41,75.14,81.63,85.19,93.9,80.32,63.72,84.67,85.98,83.59,94.44,106.65,91.89,74.63,89.51,90.63,97.31,102.99,115.16,106.45,84.96,101.13,104.29,111.28,109.59,132.64,118.98,81.78,NA,NA,117.06,125.99,143.27,107.23,101.82,126.15,129.32,131.98,143.71,160.88,142.26,102.64,101.17,128.7,132.48,147.15,166.17,147.89,113.92,133.19,137.05,139.65,146,168.6,150.86,116.45,138.2,141.98,141,159.53,170.04,161.74,124.05,143,147.14,145.42,156.83,173.37,157.31,107.91,142.18,133.37,146.24,154.45,176.07,156.1,119.65,139.9,141.34,144.62,160.07,163.48,132.44,114.03,134.43,144.06,150.72,151.87,173.35,161.26,114,137.29,141.49,140.34,148.39,168.69,150.55,115.82,141.18,143.31,141.66,149.71,170.28,152.2,119.08,139.34,140.14,138.69,153.25,166.5,153.56,116.65,140.5,146.39,141.57,151.11,177.05,166.23,124.83,143.36,144.39,146.05,147.03,171.55,158.89,120.41,141.3,143.12,139.83,141.91,168.25,158.83,116.71,131.81,139.45,139.7,146.62,172.72,152.92,111.75,134.68,129.1,129.23,145.59,190.79,159.57,126.02,130.87,136.66,138.19,143.64,167.92,172,114.46,133.1,138.52,138.06,151.24,178.37,166.35,116.03
"3916","county","Pecos County","driving","","Texas","United States",100,97.72,107.67,105.12,131.53,106.73,97.83,118,97.92,97.63,105.84,112.18,91.31,98.85,92.03,99.93,100.26,99.7,117.76,94.53,90.29,101.48,104,89.34,94.09,114.92,91.62,92.25,103.21,99.72,109.4,121.37,141.89,116.79,114.48,132.53,115.46,105.23,113.81,121.04,105.15,115.66,112.03,112.16,116.48,121.22,130.88,111.31,111.57,106.78,109.19,113.9,121.41,162.63,157,142.11,134.2,133.31,145.52,144.54,180.91,180.3,154.46,139.39,127.62,127.43,123.28,123.11,110.4,91.44,91.9,90.86,75.59,83.76,76.66,72.92,61.15,64.06,68.9,73.07,70.34,73.49,60.43,52.53,56.4,64.99,65.39,62.63,58.5,50.73,42.06,59.17,64.17,69.42,65.6,67.49,63.93,64,61.91,67.01,65.36,75.01,79.91,69.14,67.47,70.71,67.56,78.68,83.37,93.7,82.98,75.53,76.87,79.87,83.71,90.66,101.3,84.52,78.89,NA,NA,94.72,107.88,109.66,113.22,102.41,105.88,101.22,105.12,121.89,144.95,121.5,104.06,121.95,112.23,114.85,107.95,116.87,119.76,111.27,108.08,106.97,110.84,121.74,121,124.17,113.55,111.73,107.77,115.05,130.6,137.18,126.28,125.54,121.85,118.11,119.41,143.28,145.99,133.09,111.29,123.63,125.93,127.56,135.85,166.06,145.49,138.05,130.77,122.21,136.2,160.85,153.9,101.87,133.62,132.68,113.7,115.66,126.06,140.26,138.31,124.47,120.02,115.24,120.65,132.27,134.09,140.87,121.15,112.07,116.63,120.3,124.1,141.52,124.78,128.19,111.77,117.74,113.18,137.59,151.6,138.91,127.67,125.17,125.15,127.99,135.83,142.15,136.7,138.39,123.82,114.98,127.27,141.93,143.32,134.22,128.99,118.35,111.29,120.17,121.26,130.25,111.77,116.03,104.5,102.54,101.35,105.58,119.52,108.93,113.22,107.21,108.38,118.98,146.95,162.3,135.18,111.55,150.27,108.62,103.56,117.92,127.08,110.97,115.53,104.58,103.58,102.78,114.72,138.09,111.14,108.32
"3977","county","Polk County","driving","","Texas","United States",100,90.77,96.55,99.53,136.27,127.79,108.63,111.6,102.75,91.21,94.78,131.94,125.37,93.39,96.86,91.95,99.53,96.43,129.54,121.16,103.96,98.89,98.6,93.33,100.7,139.62,128.9,96.99,90.71,96.76,98.18,120.33,157.72,155.18,122.63,110.28,109.31,101.86,108.63,150.74,150.25,112.24,110.05,116.91,104.52,128.51,246.59,161.83,123.02,114.49,113.27,100.41,121.37,177.13,172.17,145.71,133.05,127.31,136.33,148.62,156.81,150.5,126.86,108.24,106.34,96.47,97.13,99.53,85.18,74.36,73.39,81.85,77.19,80.12,89.18,65.63,67.51,73.43,74.63,67.98,73.2,80.28,63.07,58.34,65.44,77.75,75.41,77.29,80.88,73.72,61.4,86.95,85.98,85.96,93.74,94.98,87.63,63.63,90.71,89.91,113.09,184.6,155.68,174.86,138.42,124.34,114.39,123.8,135.51,157.6,152.64,115.48,118.31,115.94,120.64,127.02,137.45,155.84,118.08,NA,NA,123.47,134.66,152.79,125.02,124.42,132.74,130.92,142.71,159.68,206.03,210.71,138.93,136.48,130.49,124.5,133.94,189.6,189.8,145.42,137.06,141.99,139.47,152.02,189.37,202.54,163.73,153.18,148.74,145.38,154.71,205.55,213.75,183.46,155.51,145.75,149.01,160.49,210.65,191.87,153.67,133.22,141.62,139.29,136.77,195.07,180.82,148.58,137.24,138.65,148.68,188.85,202.75,178.18,185.05,148.99,127.93,157.41,158.05,182.51,183.77,152.06,144.22,136.66,149.5,154.58,199.65,194.82,171.7,144.16,145.52,150.41,162.84,168.64,151.22,132.56,134.6,141.43,146.64,164.1,191.72,194.92,162.55,157.39,140.15,161.46,173.58,201.01,189.22,168.77,156.48,152.73,154.77,159.1,198.22,192.36,166.27,140.5,140.85,142.13,153.26,189.27,175.64,149.3,144.03,326.59,185.57,161,225.5,194.03,157.04,148.78,142.28,141.64,166.66,228.1,226.57,188.4,175.33,145.85,143.41,154.48,205.9,200.04,154.93,150.47,143.35,148.51,157.43,197.32,194.14,139.35
